account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
Thu Aug 13 22:56:16 +0000 2009,0,hillary i passionately believe it s time to abolish the electoral college,1514079,139,Hillary: ‘I Passionately Believe It’s Time To Abolish The Electoral College.’ https://t.co/FGnXdGJWp1,2018-09-17 16:19:48,1041723403592335360,Former Governor of Alaska and GOP Vice Presidential Nominee,Alaska,SarahPalinUSA
Wed Aug 06 03:07:06 +0000 2008,0,at 6 25pm eastern time i will be speaking on the senate floor in opposition to the president s decision to withdraw,3855142,2406,At 6:25pm Eastern Time I will be speaking on the Senate floor in opposition to the President’s decision to withdraw… https://t.co/Pg3l4MVtyv,2018-12-19 22:50:37,1075523827340324864,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Fri Jan 09 04:12:46 +0000 2009,0,hunting blue quail in the fort davis mountains with my friend kerry cammack,668974,138208,Hunting blue quail in the Fort Davis Mountains with my friend Kerry Cammack. http://t.co/ueZ3akfVmo,2015-02-15 18:53:04,567033872689664000,Former Deputy Chief of Staff to President George W Bush,Washington DC,KarlRove
Sun Sep 20 14:34:27 +0000 2009,0,that s what a key grip does,122596,996,That’s what a key grip does?,2019-02-25 03:19:35,1099871503204663296,Professor at FletcherSchool,Washington DC,dandrezner
Mon Oct 08 00:29:38 +0000 2007,0,nancy pelosi told democrats she ll rebuff any efforts by the justice department to reveal details of robert mueller,3789860,1399,Nancy Pelosi told Democrats she'll rebuff any efforts by the Justice Department to reveal details of Robert Mueller… https://t.co/khHn4wrn4z,2019-03-23 20:40:02,1109555425924562944,Nobody knows politics like POLITICO,Washington DC,politico
Tue Aug 11 07:50:45 +0000 2009,0,joannerake i still have to go to work and teach my weekly class at columbia,44122,1985,@JoanneRake I still have to go to work! And teach my weekly class at Columbia!,2019-03-04 02:02:01,1102388697557843969,"Managing Director, Chief Strategist at Silvercrest Asset Management",New York City,prchovanec
Tue Aug 11 07:50:45 +0000 2009,0,mar 18 1919 new york times us troops trap and kill soviet unit in village in northern russia 100yearsago,44122,1985,"Mar 18, 1919 - New York Times: US troops trap and kill Soviet unit in village in northern Russia #100yearsago https://t.co/qHOw2ppZ5X",2019-03-18 14:17:52,1107647311017111558,"Managing Director, Chief Strategist at Silvercrest Asset Management",New York City,prchovanec
Wed Mar 25 12:39:59 +0000 2009,0,winning gopchairwoman the republican party is the realdonaldtrump party he s delivered amp leading the charge t,1916957,2097,#Winning- @GOPChairwoman: The Republican party is the @realDonaldTrump party. He’s delivered &amp; leading the charge t… https://t.co/qNHMIBQaXr,2018-06-12 23:58:27,1006687202909278213,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
Tue Apr 14 14:01:03 +0000 2009,0,johnrobertsfox good one,322456,2168,@johnrobertsFox Good one.,2018-10-31 11:17:46,1057592460032073728,CBS News White House Correspondent,Washington DC,markknoller
Wed Aug 06 03:07:06 +0000 2008,0,among actions with conflicting u s amp china statements immediate negotiation on forced tech transfer intellectu,3855142,2406,"Among actions with conflicting U.S. &amp; #China statements:
- immediate negotiation on forced tech transfer,intellectu… https://t.co/1sW5DJfBhZ",2018-12-04 14:06:29,1069956106963816448,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Tue Apr 09 18:04:35 +0000 2013,0,we are stronger together and will go forward together and you should never ever regret fighting for that hillary,24344679,789,"“We are stronger together and will go forward together. And you should never, ever regret fighting for that.” —Hillary",2016-11-09 16:53:02,796395181008416773,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Tue Apr 14 14:01:03 +0000 2009,0,office of special counsel mueller shutting down spokesman says mueller will be concluding his service in the comi,322456,2168,"Office of Special Counsel Mueller shutting down. Spokesman says Mueller ""will be concluding his service in the comi… https://t.co/lNHFIwBlXf",2019-03-22 22:45:53,1109224708187348992,CBS News White House Correspondent,Washington DC,markknoller
Sun Apr 01 06:22:13 +0000 2007,0,the best wireless gadget to charge your other gadgets doesn t exist columnist joanna stern explains how physics be,16519657,1126,The best wireless gadget to charge your other gadgets doesn’t exist. Columnist Joanna Stern explains how physics be… https://t.co/qaxBuZ0zct,2019-04-05 07:00:11,1114060145292718080,Breaking news and features from the WSJ,New York City,WSJ
Mon Mar 05 22:08:25 +0000 2007,0,today is the last day to enroll for health coverage that begins on february 1st getcovered,105520767,614870,Today is the last day to enroll for health coverage that begins on February 1st. #GetCovered: http://t.co/O1fAAYolhJ,2015-01-15 15:52:01,555754286207221760,"Dad, husband, President, citizen",Washington DC,BarackObama
Wed Mar 25 12:39:59 +0000 2009,0,draintheswamp pnjaban the cohen hearing was the saddest spectacle i ve ever seen as a citizen you realize the,1916957,2097,#DrainTheSwamp - @pnjaban: The Cohen hearing was the saddest spectacle I’ve ever seen as a citizen. You realize the… https://t.co/yEUs7834jz,2019-02-28 00:50:30,1100921146617286656,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
Thu Aug 07 15:35:02 +0000 2008,0,looking forward to sitting down with danabashcnn at 11 am et to talk about the democrats bold plan forthepeople,2415539,362,Looking forward to sitting down with @DanaBashCNN at 11 am ET to talk about the Democrats’ bold plan #ForThePeople.… https://t.co/fjuV0f9maF,2018-10-22 11:58:37,1054341249073844224,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Fri Feb 09 00:35:02 +0000 2007,0,president trump could initiate chaos and economic disruption by finally making good on his threat to slam shut the,41665561,1109,President Trump could initiate chaos and economic disruption by finally making good on his threat to slam shut the… https://t.co/AuWUYJ8NPp,2019-04-02 07:15:38,1112976868276305920,It’s our job to go there & tell the most difficult stories,Global,CNN
Wed Mar 18 13:46:38 +0000 2009,0,heading to helsinki finland looking forward to meeting with president putin tomorrow unfortunately no matter h,59545891,45,"Heading to Helsinki, Finland – looking forward to meeting with President Putin tomorrow. Unfortunately, no matter h… https://t.co/nWMqAtCmyF",2018-07-15 16:18:10,1018530167902228480,45th President of the United States of America,Washington DC,realDonaldTrump
Wed Aug 06 03:07:06 +0000 2008,0,,3855142,2406,https://t.co/2rDWf3THCT,2018-11-10 16:48:05,1061299467457048576,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Tue Nov 18 00:43:47 +0000 2008,0,excited to have star parker on from urbancure about the heartbeat protection act of 2017 listen now,1211732,362,Excited to have Star Parker on from @UrbanCURE about the Heartbeat Protection Act of 2017. Listen now https://t.co/2Ydz3F8P7Q,2017-11-10 16:14:39,929019482529587200,question with boldness - to find the truth - not to prove your point,"Dallas, Rockies, NYC",glennbeck
Sun Apr 01 06:22:13 +0000 2007,0,opinion a harvard law professor agrees to represent an unpopular client and undergrads say they re traumatized w,16519657,1126,"Opinion: A Harvard law professor agrees to represent an unpopular client, and undergrads say they’re traumatized, w… https://t.co/phRMw4WCze",2019-03-25 01:15:02,1109987019793596416,Breaking news and features from the WSJ,New York City,WSJ
Tue Mar 20 17:46:05 +0000 2007,0,mlb roundup cubs end six game skid,20346016,1083,MLB roundup: Cubs end six-game skid https://t.co/jN6EhVQK8q https://t.co/tB6vM0yVuE,2019-04-07 13:59:02,1114890328144777217,"Top and breaking news, pictures, and videos from Reuters",Around the world,Reuters
Sun Apr 01 06:22:13 +0000 2007,0,after a long slump rubber prices have gotten a lift from expectations for a u s china trade deal and a cut in exp,16519657,1126,"After a long slump, rubber prices have gotten a lift from expectations for a U.S.-China trade deal and a cut in exp… https://t.co/3Amwoxy1F6",2019-03-12 09:15:04,1105396782777937920,Breaking news and features from the WSJ,New York City,WSJ
Tue May 05 06:48:23 +0000 2009,0,trump hails end of isis caliphate vows to remain vigilant,1006517,135,"Trump hails end of ISIS 'caliphate,' vows to remain 'vigilant' https://t.co/QlwFPsaiyU https://t.co/0F7efpnHPZ",2019-03-23 19:51:03,1109543096063148033,Breaking news from the online site of Singapore's most widely read newspaper,Singapore,STcom
Fri Feb 10 18:30:31 +0000 2012,0,i literally lived through the evil of the iranian regime i remember nearly dying by iranian rockets that fired th,129230,713,“I literally lived through the evil of the Iranian regime. I remember nearly dying by Iranian rockets that fired th… https://t.co/3ugTOo5C9a,2018-09-27 22:30:00,1045440446829400064,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Wed Aug 06 03:07:06 +0000 2008,0,briefed today by jsopio fbijacksonville amp atfhq on the jacksonvilleshooting amp the gang related shooting on frid,3855142,2406,Briefed today by @JSOPIO @FBIJacksonville &amp; @ATFHQ on the #JacksonvilleShooting &amp; the gang related shooting on Frid… https://t.co/xXOWG2vYb4,2018-08-27 21:03:29,1034184650791550977,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Thu May 07 09:14:43 +0000 2009,0,cricket kohli smashes 84 to top ipl s all time run chart,910420,208,Cricket: Kohli smashes 84 to top IPL's all-time run chart https://t.co/P7cspTRGoM https://t.co/IMI4aWjyfk,2019-04-05 18:27:06,1114233013368266755,The official space of CNA - the source of breaking news from Asia and the world,Singapore,ChannelNewsAsia
Thu Feb 26 06:25:41 +0000 2009,0,trump applauds getting rid of the aca mandate and yet then says he wants to protect coverage of those with pre exis,2967111,2718,Trump applauds getting rid of the ACA mandate and yet then says he wants to protect coverage of those with pre-exis… https://t.co/5DTdGF07Cw,2019-02-06 03:18:28,1092985853398450176,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Fri Nov 27 23:14:06 +0000 2009,0,,1072857,3862,https://t.co/tNLBm4vZuE,2019-03-17 17:46:59,1107337546458152962,"White House correspondent for NYTimes, analyst for CNN",Washington DC,maggieNYT
Wed Mar 25 12:39:59 +0000 2009,0,it s the economy stupid failing desperate dimms pin their hopes on obama to stop president realdonaldtrump amp,1916957,2097,"“It’s the economy stupid!”-  Failing, desperate Dimms pin their hopes on Obama to stop President @realDonaldTrump &amp;… https://t.co/7gx0yV9QWF",2018-01-19 00:47:21,954153268598460417,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
Tue Mar 27 11:19:39 +0000 2007,0,he s every paradox you can possibly think of trevor noah finds his voice under trump,13546228,1517,"""He’s every paradox you can possibly think of.""

Trevor Noah finds his voice under Trump. https://t.co/Q4PDcFnjWV",2019-03-15 16:46:37,1106597581562568704,"Breaking news, analysis, and opinion. Founded in 1877",Washington DC,washingtonpost
Tue Apr 09 18:04:35 +0000 2013,0,the choice that you make that we make just 8 weeks from today will determine the direction of this country for a long time potus,24344679,789,"""The choice that you make, that we make, just 8 weeks from today, will determine the direction of this country for a long time.” —@POTUS",2016-09-13 17:51:28,775753777550884864,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Wed Mar 25 12:39:59 +0000 2009,0,good for gina loudon cnn s angela rye claims america has never been great blasts trump supporter for mentionin,1916957,2097,"Good for Gina Loudon!  CNN’s Angela Rye Claims ‘America Has Never Been Great,’ Blasts Trump Supporter for Mentionin… https://t.co/EaH9KJPls0",2018-08-17 15:35:25,1030478211380072449,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
Sat May 12 13:04:50 +0000 2007,0,benshapiro we have deleted an earlier tweet for an article that mischaracterised ben shapiro who has been strongl,23647780,1,"@benshapiro We have deleted an earlier tweet for an article that mischaracterised Ben Shapiro, who has been strongl… https://t.co/uImnOpsAvO",2019-03-28 16:16:20,1111301001359904770,News and analysis with a global perspective,London,TheEconomist
Thu Feb 26 06:25:41 +0000 2009,0,meet the algorithmic justice league because algorithms only reflect the humans along with the biases that creat,2967111,2718,"Meet the Algorithmic Justice League — because algorithms only reflect the humans, along with the biases, that creat… https://t.co/GaISzU7sQB",2018-09-15 10:29:45,1040910536920195072,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Mon Oct 08 00:29:38 +0000 2007,0,voters say the top issue facing women today is pay equity and job discrimination according to a new poll reprod,3789860,1399,"Voters say the top issue facing women today is pay equity and job discrimination, according to a new poll. 

Reprod… https://t.co/PNfd1jOczi",2019-03-08 19:15:04,1104098224963575808,Nobody knows politics like POLITICO,Washington DC,politico
Fri Mar 02 20:41:42 +0000 2007,0,breaking news the maker of oxycontin and the company s owners the sacklers will pay 275 million to settle a maj,43173753,887,"Breaking News: The maker of OxyContin and the company’s owners, the Sacklers, will pay $275 million to settle a maj… https://t.co/5j9lDGTtbk",2019-03-26 14:48:12,1110554046186819584,Where the conversation begins.,New York City,nytimes
Tue Mar 20 17:46:05 +0000 2007,0,eu china summit preparations stumble over trade human rights,20346016,1083,"EU-China summit preparations stumble over trade, human rights https://t.co/rNgApnvgLO https://t.co/pbqER10HWC",2019-04-05 12:50:41,1114148350486556674,"Top and breaking news, pictures, and videos from Reuters",Around the world,Reuters
Thu Mar 12 15:44:18 +0000 2009,0,lost in the press hysteria over migrant children being detained w o the adults who brought them here illegally is t,3008678,55,Lost in the press hysteria over migrant children being detained w/o the adults who brought them here illegally is t… https://t.co/2GPbJCqt03,2018-06-20 16:12:17,1009468991524384771,Former host on Fox News,Washington DC,BillOReilly
Sun Apr 01 06:22:13 +0000 2007,0,michelle obama s becoming has sold nearly 10 million copies it could become the best selling memoir ever its pu,16519657,1126,"Michelle Obama's ""Becoming"" has sold nearly 10 million copies. It could become the best-selling memoir ever, its pu… https://t.co/hzCB4mfpzM",2019-03-26 12:15:03,1110515503938891780,Breaking news and features from the WSJ,New York City,WSJ
Thu Feb 26 06:25:41 +0000 2009,0,happysunday remember to make time to unplug and recharge selfcaresunday,2967111,2718,#HappySunday! Remember to make time to unplug and recharge! #SelfcareSunday https://t.co/Zr0DrprHFF,2019-02-10 15:00:21,1094612039295733760,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Mon Mar 05 22:08:25 +0000 2007,0,five years in this is no longer about a law this is health care in america president obama acaworks,105520767,614870,"""Five years in, this is no longer about a law ... This is health care in America."" —President Obama #ACAworks",2015-06-25 15:50:46,614098416306491392,"Dad, husband, President, citizen",Washington DC,BarackObama
Fri Mar 06 03:20:20 +0000 2009,0,a packed house today at joseph s riverport bar b que in jefferson let s keeptexasred txsen cruzcrew,3312253,6473,A packed house today at Joseph's Riverport Bar-B-Que in Jefferson. Let's #KeepTexasRed! #TXSen #CruzCrew https://t.co/cIt1hrNCuS,2018-07-05 19:21:50,1014952510778421248,Representing the great state of Texas in the US Senate,"Houston, Texas",tedcruz
Tue Mar 27 11:19:39 +0000 2007,0,north carolina s 20 week abortion ban is unconstitutional a federal judge rules,13546228,1517,"North Carolina’s 20-week abortion ban is unconstitutional, a federal judge rules https://t.co/FlRTIhAG8X",2019-03-27 10:58:07,1110858532059054080,"Breaking news, analysis, and opinion. Founded in 1877",Washington DC,washingtonpost
Tue Mar 27 11:19:39 +0000 2007,0,australia s far right hoped for millions from the nra to reverse tough firearms laws triggering public fury,13546228,1517,"Australia’s far-right hoped for millions from the NRA to reverse tough firearms laws, triggering public fury https://t.co/hfsVzO4aO4",2019-03-26 12:09:19,1110514060720779265,"Breaking news, analysis, and opinion. Founded in 1877",Washington DC,washingtonpost
Thu Aug 07 15:35:02 +0000 2008,0,we should all be able to agree that all students have the right to be safe from fear amp harassment on campus stopbetsy 1,2415539,362,We should all be able to agree that all students have the right to be safe from fear &amp; harassment on campus. #StopBetsy 1/,2017-09-22 21:23:48,911340278082162693,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Thu Feb 26 06:25:41 +0000 2009,0,i am especially inspired by the good work that is visibly and measurably creating new opportunities for many commu,2967111,2718,“I am especially inspired by the good work that is visibly and measurably creating new opportunities for many commu… https://t.co/Pjnup5naEn,2019-01-01 23:00:27,1080237343959891968,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Wed Mar 18 13:46:38 +0000 2009,0,arrived in argentina with a very busy two days planned important meetings scheduled throughout our great country,59545891,45,Arrived in Argentina with a very busy two days planned. Important meetings scheduled throughout. Our great Country… https://t.co/1qae0sDnNZ,2018-11-30 03:31:14,1068346689784696833,45th President of the United States of America,Washington DC,realDonaldTrump
Thu Feb 26 06:25:41 +0000 2009,0,we all love those eureka moments when insight and ideas come down to us out of the blue but they re not quite ra,2967111,2718,We all love those eureka moments when insight and ideas come down to us out of the blue -- but they're not quite ra… https://t.co/q7XqFvLxrT,2019-03-10 16:30:21,1104781546475716616,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Tue Apr 09 18:04:35 +0000 2013,0,president trump sec mattis and dod should send the navy including the usns comfort to puerto rico now these a,24344679,789,"President Trump, Sec. Mattis, and DOD should send the Navy, including the USNS Comfort, to Puerto Rico now. These a… https://t.co/r0S8ROhWj0",2017-09-24 16:04:50,911984783194050560,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Fri Feb 10 18:30:31 +0000 2012,0,honoring ice president trump to hold an event saluting immigration agents today,129230,713,"HONORING ICE.
President Trump to hold an event saluting immigration agents today https://t.co/OsSQCy39hv",2018-08-20 15:30:00,1031564011563757568,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Tue Apr 09 18:04:35 +0000 2013,0,as a candidate trump has already embarrassed us on the world stage imagine the damage he d do as president,24344679,789,"As a candidate, Trump has already embarrassed us on the world stage.

Imagine the damage he'd do as president. https://t.co/nmOVOboTYf",2016-09-02 12:51:23,771691993835638784,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Thu Mar 12 15:44:18 +0000 2009,0,here s the tip of the day when you hear a question that is purely speculation like will mueller indict presiden,3008678,55,"Here’s the Tip of the Day:  when you hear a question that is purely speculation, like “will Mueller indict Presiden… https://t.co/NHNxdlUPhj",2017-12-02 01:13:35,936765253077159936,Former host on Fox News,Washington DC,BillOReilly
Fri May 04 10:32:22 +0000 2007,0,this,1294151,1694,This 👇 https://t.co/3zretCPmSf,2019-04-05 00:16:06,1113958456317435905,Sparkly vampire,San Francisco,karaswisher
Fri Feb 10 18:30:31 +0000 2012,0,the bottom line is anyone that this president nominates to the bench will be a very serious threat to the future o,129230,713,"""The bottom line is anyone that this President nominates to the bench will be a very serious threat to the future o… https://t.co/IRLH6uGZfD",2018-07-09 09:17:25,1016249957274259457,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Wed Aug 06 03:07:06 +0000 2008,0,john mccain is going to finish the race the way he has done everything in his life his way and on his terms may g,3855142,2406,"John McCain is going to finish the race the way he has done everything in his life, his way and on his terms. May G… https://t.co/0cwjppGGry",2018-08-24 16:07:27,1033022987220463617,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Fri Feb 10 18:30:31 +0000 2012,0,president trump secures major trade concessions from the eu lizpeek on what this means for american businesses,129230,713,President Trump secures major trade concessions from the EU. @lizpeek on what this means for American businesses. https://t.co/w8NDKrraJ9,2018-07-26 20:00:48,1022572461735510016,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Fri Feb 09 00:35:02 +0000 2007,0,john hickenlooper on suffering from face blindness in a way it s been a blessing sometimes you learn to comp,41665561,1109,John Hickenlooper on suffering from face blindness: “In a way it’s been a blessing. ... Sometimes you learn to comp… https://t.co/naa0sNKq1S,2019-03-21 02:46:26,1108560468996751362,It’s our job to go there & tell the most difficult stories,Global,CNN
Thu Mar 12 15:44:18 +0000 2009,0,monicacrowley has written a very thoughtful column here it is,3008678,55,.@MonicaCrowley has written a very thoughtful column. Here it is— https://t.co/2xYqBzm1qy,2018-08-23 20:50:57,1032731944113582086,Former host on Fox News,Washington DC,BillOReilly
Fri Apr 25 17:23:28 +0000 2008,0,bruce_weingart skjask taffyakner ok zadie,2024701,7296,@bruce_weingart @skjask @taffyakner Ok Zadie,2019-03-13 14:30:08,1105838457606279168,CNN Anchor of TheLeadCNN and CNNSOTU and Chief Washington Correspondent,Washington DC,jaketapper
Fri May 04 10:32:22 +0000 2007,0,danmccrory6 greekfire23 um that is my hobby dope again try for three but i would suggest actually knowing who y,1294151,1694,@danmccrory6 @GreekFire23 Um that is my hobby. Dope again! Try for three but I would suggest actually knowing who y… https://t.co/n28n2hfiYn,2019-02-13 14:02:20,1095684600838410242,Sparkly vampire,San Francisco,karaswisher
Wed Mar 25 12:39:59 +0000 2009,0,god bless barbara bush and her entire family our respects and condolences,1916957,2097,God Bless Barbara Bush and her entire family...our respects and condolences. https://t.co/UFgoabwtFq,2018-04-18 03:17:04,986443467344637953,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
Wed Mar 18 13:46:38 +0000 2009,0,as i said today and many times before i have great confidence in my intelligence people however i also recogni,59545891,45,"As I said today and many times before, “I have GREAT confidence in MY intelligence people.” However, I also recogni… https://t.co/NcXagpOQ42",2018-07-16 19:40:23,1018943446583668736,45th President of the United States of America,Washington DC,realDonaldTrump
Wed Mar 18 13:46:38 +0000 2009,0,a low level staffer that i hardly knew named cliff sims wrote yet another boring book based on made up stories and,59545891,45,A low level staffer that I hardly knew named Cliff Sims wrote yet another boring book based on made up stories and… https://t.co/SGN2UN9Ohw,2019-01-29 13:45:55,1090244651578204160,45th President of the United States of America,Washington DC,realDonaldTrump
Wed Mar 25 12:39:59 +0000 2009,0,americafirst redstormrising,1916957,2097,#AmericaFirst #RedStormRising   https://t.co/srJgqqLcY6,2018-12-16 23:33:03,1074447342345093120,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
Fri Feb 10 18:30:31 +0000 2012,0,tennessee titans dl jurrell casey says he will continue to protest during the national anthem despite the league s,129230,713,"Tennessee Titans DL Jurrell Casey says he will continue to protest during the National Anthem, despite the League’s… https://t.co/i0o7s7eNvx",2018-07-19 15:15:07,1019963855710097408,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Tue Nov 18 00:43:47 +0000 2008,0,mygangqfsix thecjpearson thanks for the kind words although that was the playbook of the left progressivism,1211732,362,"@MyGangQfSix @thecjpearson Thanks for the kind words.  Although, that WAS the playbook of the left.  Progressivism… https://t.co/vAEqHkAXit",2018-07-11 21:50:08,1017164159992164353,question with boldness - to find the truth - not to prove your point,"Dallas, Rockies, NYC",glennbeck
Tue Mar 27 11:19:39 +0000 2007,0,the fact checker have iraq and syria been liberated from isis as president trump says,13546228,1517,"The Fact Checker: Have Iraq and Syria been 'liberated' from ISIS, as President Trump says? https://t.co/9hX5Z3ZlWp",2019-03-22 17:10:05,1109140202235330561,"Breaking news, analysis, and opinion. Founded in 1877",Washington DC,washingtonpost
Thu Aug 07 15:35:02 +0000 2008,0,this week included some special moments with take our daughters amp sons to work day here at the capitol as well as,2415539,362,"This week included some special moments with Take Our Daughters &amp; Sons to Work Day here at the Capitol, as well as… https://t.co/1MdUjxcCln",2018-04-29 23:51:07,990740294437146624,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Thu Aug 13 22:56:16 +0000 2009,0,this hipster parody video is scarily accurate,1514079,139,This Hipster Parody Video Is SCARILY Accurate https://t.co/uucZzKRzNf,2018-11-18 04:30:10,1064012864858583040,Former Governor of Alaska and GOP Vice Presidential Nominee,Alaska,SarahPalinUSA
Thu Feb 26 06:25:41 +0000 2009,0,it s almost as if it was a fear mongering campaign stunt and not an existential threat to the country after all,2967111,2718,It’s almost as if it was a fear-mongering campaign stunt and not an existential threat to the country after all https://t.co/ML1gxrkvhh,2018-11-10 03:04:26,1061092187977474048,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Sat May 12 13:04:50 +0000 2007,0,the vision fund has reinvented investing and become a giant governance headache,23647780,1,The Vision Fund has reinvented investing—and become a giant governance headache https://t.co/sORwstfqRL,2019-03-22 10:57:33,1109046448706994176,News and analysis with a global perspective,London,TheEconomist
Tue Mar 27 11:19:39 +0000 2007,0,uc irvine hopes to upset kansas state with roster full of nba bloodlines,13546228,1517,UC Irvine hopes to upset Kansas State with roster full of NBA bloodlines https://t.co/YFy0uRCSj7,2019-03-22 17:10:05,1109140200494714880,"Breaking news, analysis, and opinion. Founded in 1877",Washington DC,washingtonpost
Fri Mar 02 20:41:42 +0000 2007,0,breaking news at least 25 people got security clearances from trump officials after being denied by civil servants,43173753,887,Breaking News: At least 25 people got security clearances from Trump officials after being denied by civil servants… https://t.co/NtMvUp55nk,2019-04-01 14:13:29,1112719637618274304,Where the conversation begins.,New York City,nytimes
Fri Apr 25 17:23:28 +0000 2008,0,mylifewithdoug i m heading to austin for sxsw i have a panel to moderate this afternoon i was in dc last night,2024701,7296,@mylifewithdoug I’m heading to Austin for #SXSW. I have a panel to moderate this afternoon. I was in DC last night… https://t.co/1MwaQ9NfvO,2019-03-09 10:00:31,1104321053743112192,CNN Anchor of TheLeadCNN and CNNSOTU and Chief Washington Correspondent,Washington DC,jaketapper
Mon Oct 08 00:29:38 +0000 2007,0,the democratic national committee wanted orderly open primary debates this time around free from accusations of b,3789860,1399,"The Democratic National Committee wanted orderly, open primary debates this time around, free from accusations of b… https://t.co/7RLfGewJ2c",2019-03-07 20:13:03,1103750427210801152,Nobody knows politics like POLITICO,Washington DC,politico
Fri Jan 09 04:12:46 +0000 2009,0,my pal neal mccoy gets is just right stand amp find another way to protest that doesn t disrespect usa amp those who,668974,138208,My pal Neal McCoy gets is just right.  Stand &amp; find another way to protest that doesn’t disrespect USA &amp; those who… https://t.co/b7ushPXqN6,2017-12-01 20:17:30,936690741149085696,Former Deputy Chief of Staff to President George W Bush,Washington DC,KarlRove
Sat May 12 13:04:50 +0000 2007,0,the end of the affair,23647780,1,The end of the affair https://t.co/6qLBSSiVhc,2019-03-18 03:02:40,1107477391704838145,News and analysis with a global perspective,London,TheEconomist
Fri Apr 25 17:23:28 +0000 2008,0,rep omar s comments spark friction among democrats sunlenserfaty reports theleadcnn,2024701,7296,"Rep. Omar's comments spark friction among Democrats, @SunlenSerfaty reports @TheLeadCNN https://t.co/T9VY9w5l5i https://t.co/TKyNtJqaGl",2019-03-07 23:30:50,1103800204380327936,CNN Anchor of TheLeadCNN and CNNSOTU and Chief Washington Correspondent,Washington DC,jaketapper
Thu Feb 26 06:25:41 +0000 2009,0,such a great and inspiring night at the lorealparisusa womenofworth celebration one of my favorite events,2967111,2718,"Such a great and inspiring night at the @LOrealParisUSA #WomenofWorth Celebration, one of my favorite events https://t.co/Hb6gnAAbNf",2018-12-07 17:10:35,1071089603245993984,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Thu Nov 10 20:13:01 +0000 2011,0,i want you to know that america does have your backs and we re just getting started first lady to military and vets today at fort stewart,12357574,18,"""I want you to know that America does have your backs—and we're just getting started.""—First Lady to military and vets today at Fort Stewart",2012-04-27 20:38:38,195975263178334208,Girl from the South Side and former First Lady,Washington DC,MichelleObama
Sun Apr 01 06:22:13 +0000 2007,0,pope francis declined to accept the resignation of a french cardinal convicted of covering up sexual abuse,16519657,1126,Pope Francis declined to accept the resignation of a French cardinal convicted of covering up sexual abuse https://t.co/tQx10Swamt,2019-03-20 00:30:04,1108163764950568960,Breaking news and features from the WSJ,New York City,WSJ
Thu Feb 26 06:25:41 +0000 2009,0,tech exec selinato on how she answers her 5 year old daughter s toughest question mama do you love your job mor,2967111,2718,"Tech exec @Selinato on how she answers her 5-year-old daughter’s toughest question: “Mama, do you love your job mor… https://t.co/RuDkfv4BLA",2018-03-20 15:30:16,976118735978328065,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Tue Apr 09 18:04:35 +0000 2013,0,i hope the fact checkers are turning up the volume donald trump supported the invasion of iraq,24344679,789,"""I hope the fact-checkers are turning up the volume. Donald Trump supported the invasion of Iraq.” https://t.co/CoyJtoyxd0",2016-09-27 02:18:09,780592331368128512,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
