account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
Wed Aug 06 03:07:06 +0000 2008,0,as the deer longs for streams of water so my soul longs for you o god my soul thirsts for god the living god w,3855142,2406,"As the deer longs for streams of water, so my soul longs for you, O God. My soul thirsts for God, the living God. W… https://t.co/dEVb0aPksU",2018-04-23 10:40:35,988367022064111616,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Wed Apr 28 22:38:40 +0000 2010,0,we meme irl too,3846203,1457,We meme IRL too 😂👋🏽 https://t.co/0NHFsutiWC,2019-01-20 16:15:37,1087020835926409218,Congresswoman for NY-14 (Bronx and Queens),"Bronx and Queens, NYC",AOC
Tue Oct 07 19:55:59 +0000 2014,0,xuqinduo new nk capabilities provide it with more options,28314,587,@xuqinduo New NK capabilities provide it with more options.,2017-09-15 12:46:12,908673304910876673,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
Wed Aug 06 03:07:06 +0000 2008,0,o god give your judgment to the king that he may govern your people with justice your oppressed with right judg,3855142,2406,"O God, give your judgment to the king;...That he may govern your people with justice,your oppressed with right judg… https://t.co/PsREZXyAp4",2019-01-08 11:19:35,1082597681585946625,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Mon Mar 05 22:08:25 +0000 2007,0,live president obama is speaking about the irandeal,105520767,614870,LIVE: President Obama is speaking about the #IranDeal. http://t.co/joV3LKXZZ9,2015-07-15 17:26:54,621370367328673792,"Dad, husband, President, citizen",Washington DC,BarackObama
Wed Aug 06 03:07:06 +0000 2008,0,i am the light of the world whoever follows me will not walk in darkness but will have the light of life john 8 12,3855142,2406,"“I am the light of the world. Whoever follows me will not walk in darkness, but will have the light of life.”

John 8:12",2019-04-08 11:43:15,1115218543996538881,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Fri Mar 02 20:41:42 +0000 2007,0,morning briefing here s what you need to know to start your day,43173753,887,Morning Briefing: Here's what you need to know to start your day https://t.co/U4ldKnz9Rt,2019-03-29 13:00:06,1111614005439881218,Where the conversation begins.,New York City,nytimes
Sat May 12 13:04:50 +0000 2007,0,flood irrigation systems for crops are commonly estimated to waste around 50 of the water they release,23647780,1,“Flood” irrigation systems for crops are commonly estimated to waste around 50% of the water they release https://t.co/GDo2S3wtbl,2019-03-05 02:58:30,1102765300381036545,News and analysis with a global perspective,London,TheEconomist
Thu Feb 26 06:25:41 +0000 2009,0,congratulations andy delighted for you and this new chapter in your life and like you said family does mean ev,2967111,2718,"Congratulations, Andy. Delighted for you, and this new chapter in your life. And like you said, family does mean ev… https://t.co/2BWGcdrQN9",2018-12-21 16:53:13,1076158661305749504,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Tue May 05 06:48:23 +0000 2009,0,ex malaysian pm najibrazak s 1mdb graft trial starts on wednesday,1006517,135,Ex-Malaysian PM #NajibRazak's #1MDB graft trial starts on Wednesday https://t.co/yZz98KIAtz https://t.co/NQ9K7SWMYg,2019-04-02 01:23:05,1112888145752682501,Breaking news from the online site of Singapore's most widely read newspaper,Singapore,STcom
Thu Aug 07 15:35:02 +0000 2008,0,senatemajldr speakerryan senschumer we look forward to continuing to work in good faith as we have been for the,2415539,362,"@SenateMajLdr @SpeakerRyan @SenSchumer We look forward to continuing to work in good faith, as we have been for the… https://t.co/53A1e1rKm7",2017-11-28 16:37:57,935548325704687617,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Tue Apr 14 14:01:03 +0000 2009,0,pres trump says he understands if some members of congress pursue other actions against saudi arabia i will consi,322456,2168,"Pres Trump says he understands if some Members of Congress pursue other actions against Saudi Arabia. ""I will consi… https://t.co/eL0BPbg4t5",2018-11-20 18:10:20,1064944045062062080,CBS News White House Correspondent,Washington DC,markknoller
Mon Mar 05 22:08:25 +0000 2007,0,no middle class family should be priced out of the education that they need president obama,105520767,614870,"""No middle-class family should be priced out of the education that they need."" —President Obama",2015-07-02 19:14:36,616686426290290688,"Dad, husband, President, citizen",Washington DC,BarackObama
Sun Apr 01 06:22:13 +0000 2007,0,china s tencent priced bonds that mature in five seven 10 and 30 years,16519657,1126,"China’s Tencent priced bonds that mature in five, seven, 10 and 30 years https://t.co/RNwpOuNBv9",2019-04-04 07:30:05,1113705283786874880,Breaking news and features from the WSJ,New York City,WSJ
Tue Oct 07 19:55:59 +0000 2014,0,waisingrin very good question and one i have asked as well in july 2016 the chinese government apparently made t,28314,587,"@waisingrin Very good question and one I have asked as well. In July 2016, the Chinese government apparently made t… https://t.co/RRtQwR9dwD",2017-12-13 19:51:23,941032825897279489,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
Thu Feb 26 06:25:41 +0000 2009,0,here s something i d love your thoughts on how does your phone interfere with your productivity thriveindia,2967111,2718,Here’s something I’d love your thoughts on: how does your phone interfere with your productivity? #thriveindia https://t.co/gghckw5Coc,2018-01-03 11:20:47,948514470833213440,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Fri Mar 06 03:20:20 +0000 2009,0,quick pit stop at buc ee s between killeen and dallas,3312253,6473,Quick pit stop at Buc-ee's between Killeen and Dallas! https://t.co/8W1etAc9NI,2018-10-24 01:31:27,1054908195540480001,Representing the great state of Texas in the US Senate,"Houston, Texas",tedcruz
Fri Feb 09 00:35:02 +0000 2007,0,i think if we don t have this report a clear pathway toward getting the full report by the end of the month we s,41665561,1109,"“I think if we don’t have this report, a clear pathway toward getting the full report by the end of the month, we s… https://t.co/iWsuFHgsLz",2019-03-29 00:05:30,1111419070149087232,It’s our job to go there & tell the most difficult stories,Global,CNN
Sat May 12 13:04:50 +0000 2007,0,israel is leading the world in the field of agritech agricultural parks using israeli technology have mushroom,23647780,1,"Israel is leading the world in the field of agritech. “Agricultural parks”, using Israeli technology, have mushroom… https://t.co/YmauBvp5ZF",2019-03-07 07:52:59,1103564183646412800,News and analysis with a global perspective,London,TheEconomist
Fri Feb 10 18:30:31 +0000 2012,0,disturbing joke a florida democrat jokes about president trump drowning,129230,713,"DISTURBING JOKE.
A Florida Democrat jokes about President Trump drowning https://t.co/R8AIy4n2Qz",2018-08-20 19:30:01,1031624415610515456,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Tue Mar 20 17:46:05 +0000 2007,0,indian companies squeezed as inflation falls but interest rates remain high,20346016,1083,Indian companies squeezed as inflation falls but interest rates remain high https://t.co/j5LpEBTiE2 https://t.co/TvRgJXKllx,2019-04-03 14:31:20,1113448907059683328,"Top and breaking news, pictures, and videos from Reuters",Around the world,Reuters
Mon Oct 08 00:29:38 +0000 2007,0,the will she or won t she drama represents one of the last unanswered questions about the 2020 democratic field,3789860,1399,The will-she-or-won't-she drama represents one of the last unanswered questions about the 2020 Democratic field https://t.co/7mNwvgRsLv,2019-04-07 08:30:06,1114807549096865795,Nobody knows politics like POLITICO,Washington DC,politico
Fri Jan 09 04:12:46 +0000 2009,0,is foreign policy a midterm wild card weighing in now on happeningnow,668974,138208,Is foreign policy a Midterm wild card? Weighing in now on @happeningnow.,2014-09-12 15:33:43,510451195014832128,Former Deputy Chief of Staff to President George W Bush,Washington DC,KarlRove
Thu Mar 12 15:44:18 +0000 2009,0,glad green book won a best picture golden globe every american should see that flick mahershala ali got a well de,3008678,55,"Glad Green Book won a best picture Golden Globe, every American should see that flick. Mahershala Ali got a well de… https://t.co/wqaoNiWO4o",2019-01-07 17:25:06,1082327277810184192,Former host on Fox News,Washington DC,BillOReilly
Mon Mar 05 22:08:25 +0000 2007,0,president obama s common sense actions will help stopgunviolence now congress needs to step up,105520767,614870,President Obama's common-sense actions will help #StopGunViolence. Now Congress needs to step up. https://t.co/DPkaaIp4p7,2016-01-05 18:33:00,684442488874995712,"Dad, husband, President, citizen",Washington DC,BarackObama
Wed Mar 18 13:46:38 +0000 2009,0,a harley davidson should never be built in another country never their employees and customers are already very an,59545891,45,A Harley-Davidson should never be built in another country-never! Their employees and customers are already very an… https://t.co/iTUQaIXwHJ,2018-06-26 12:17:49,1011584315040419840,45th President of the United States of America,Washington DC,realDonaldTrump
Tue Apr 14 14:01:03 +0000 2009,0,pres and mrs trump have arrived at mar a lago for a weekend stay his schedule tonight includes two joint fundraisi,322456,2168,Pres and Mrs Trump have arrived at Mar-a-Lago for a weekend stay. His schedule tonight includes two joint fundraisi… https://t.co/wQNQ33ow9w,2019-03-08 21:54:51,1104138435575664642,CBS News White House Correspondent,Washington DC,markknoller
Tue Nov 18 00:43:47 +0000 2008,0,video of muslims threatening genocide of jews in sweden it must be seen because it is taken down by youtube wil,1211732,362,Video of Muslims Threatening Genocide of Jews in Sweden. It Must Be Seen Because It Is Taken Down by YouTube –  wil… https://t.co/R1CMnrfwYd,2019-01-10 12:15:48,1083336602422779905,question with boldness - to find the truth - not to prove your point,"Dallas, Rockies, NYC",glennbeck
Fri Feb 10 18:30:31 +0000 2012,0,a retiring airman gets a hero s welcome after returning home from his 14th deployment,129230,713,A retiring Airman gets a hero’s welcome after returning home from his 14th deployment. https://t.co/uWrpIO2RBR,2018-10-11 21:29:00,1050498525098840064,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Fri Apr 25 17:23:28 +0000 2008,0,sen cory booker enters crowded democratic field jeffzeleny reports theleadcnn,2024701,7296,Sen. Cory Booker enters crowded Democratic field @jeffzeleny reports @TheLeadCNN https://t.co/cNQYcalQlD,2019-02-01 22:38:15,1091465782008135680,CNN Anchor of TheLeadCNN and CNNSOTU and Chief Washington Correspondent,Washington DC,jaketapper
Fri Feb 10 18:30:31 +0000 2012,0,most individuals look at nancy s pelosi calling 9 11 an incident as a truly remarkable out of touch statement,129230,713,"“Most individuals look at Nancy’s Pelosi calling 9/11 an ‘incident’ as a truly remarkable, out of touch statement.”… https://t.co/cxIrxcYqDb",2018-09-12 15:45:00,1039902708046671873,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Tue Apr 09 18:04:35 +0000 2013,0,trump has contributed 0 for our military 0 for pell grants to help people afford college 0 for our highways,24344679,789,"Trump has contributed $0 for our military, $0 for Pell Grants to help people afford college, $0 for our highways. https://t.co/dRqI1W6IXI",2016-10-28 22:24:17,792129890288017409,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Thu Mar 12 15:44:18 +0000 2009,0,please check out seanhannity radio program 4 30 et this afternoon i ll discuss smear attacks amp my new book killing england a must hear,3008678,55,Please check out @SeanHannity radio program 4:30 ET this afternoon. I'll discuss smear attacks &amp; my new book Killing England. A must hear.,2017-09-18 17:15:20,909828198124355584,Former host on Fox News,Washington DC,BillOReilly
Thu May 07 09:14:43 +0000 2009,0,doing it for myself the women freezing their eggs to raise their chances of conceiving,910420,208,‘Doing it for myself’: The women freezing their eggs to raise their chances of conceiving https://t.co/r1o0bO7rRq https://t.co/zWo5cF2HVL,2019-03-24 22:38:37,1109947653448585216,The official space of CNA - the source of breaking news from Asia and the world,Singapore,ChannelNewsAsia
Thu Aug 07 15:35:02 +0000 2008,0,by upholding ohio s voter registration purge policy the supreme court has paved the way for efforts to deprive ame,2415539,362,"By upholding Ohio’s voter registration purge policy, the Supreme Court has paved the way for efforts to deprive Ame… https://t.co/vhvOpyjXpv",2018-06-11 17:27:53,1006226529184043008,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Tue Apr 14 14:01:03 +0000 2009,0,pres trujp today issued disaster declaration for alabama authorizing additional federal assistance in response to,322456,2168,"Pres Trujp today issued disaster declaration for Alabama, authorizing additional federal assistance in response to… https://t.co/15CuFm8C97",2018-11-05 16:16:43,1059479631760371712,CBS News White House Correspondent,Washington DC,markknoller
Fri Mar 02 20:41:42 +0000 2007,0,the epa announced new limits on a lethal chemical found in paint stripping products that has been linked to more th,43173753,887,The EPA announced new limits on a lethal chemical found in paint stripping products that has been linked to more th… https://t.co/eGNzGfRowu,2019-03-16 02:45:05,1106748189254864897,Where the conversation begins.,New York City,nytimes
Sun Apr 01 06:22:13 +0000 2007,0,cargo vests and shorts rugged boots and other work wear staples have all entered the mainstream but overalls have,16519657,1126,"Cargo vests and shorts, rugged boots and other work wear staples have all entered the mainstream, but overalls have… https://t.co/JFSTI48Wj8",2019-03-21 08:40:03,1108649458802274304,Breaking news and features from the WSJ,New York City,WSJ
Wed Apr 28 22:38:40 +0000 2010,0,these are flood risk maps for this year the time to have already begun implementing a greennewdeal was a year a,3846203,1457,These are flood risk maps for THIS YEAR. The time to have *already begun implementing* a #GreenNewDeal was a year a… https://t.co/iq6YyWx9cX,2019-03-22 23:00:43,1109228440308404224,Congresswoman for NY-14 (Bronx and Queens),"Bronx and Queens, NYC",AOC
Tue Apr 14 14:01:03 +0000 2009,0,after flight from cairns in queensland australia vp pence arrived in port moresby papua new guinea to attend,322456,2168,"After flight from Cairns, in Queensland, Australia, VP Pence arrived in Port Moresby, Papua New Guinea, to attend… https://t.co/f9vH5DIQ6q",2018-11-17 01:52:07,1063610703666388995,CBS News White House Correspondent,Washington DC,markknoller
Thu Aug 13 22:56:16 +0000 2009,0,this is the fight of our lives elizabeth warren jumps into 2020 race,1514079,139,‘This Is The Fight Of Our Lives’: Elizabeth Warren Jumps Into 2020 Race https://t.co/SXeSzBRtWK,2019-02-09 18:35:12,1094303720588877824,Former Governor of Alaska and GOP Vice Presidential Nominee,Alaska,SarahPalinUSA
Fri May 04 10:32:22 +0000 2007,0,most of all in this amazing report is a picture of what a mobster mentality prevails with this incompetent gang who,1294151,1694,Most of all in this amazing report is a picture of what a mobster mentality prevails with this incompetent gang who… https://t.co/DK7hmjr4e6,2019-02-20 08:01:09,1098130420925980673,Sparkly vampire,San Francisco,karaswisher
Sat May 12 13:04:50 +0000 2007,0,xi jinping calls china a socialist consultative democracy featuring the orderly participation of the people an,23647780,1,"Xi Jinping calls China a socialist, consultative democracy, featuring the “orderly participation” of the people, an… https://t.co/OBOZbpYJlo",2019-03-12 17:09:06,1105516075414892544,News and analysis with a global perspective,London,TheEconomist
Tue Oct 07 19:55:59 +0000 2014,0,chachababy01 do you get paid per tweet to promote prc interests,28314,587,@chachababy01 Do you get paid per tweet to promote PRC interests?,2018-01-24 23:53:23,956314017278160899,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
Tue Apr 14 14:01:03 +0000 2009,0,pres and mrs trump have photo op with caribbean leaders in front of mar a labo club entrance pres thanks his guest,322456,2168,Pres and Mrs Trump have photo op with Caribbean leaders in front of Mar-a-Labo Club entrance. Pres thanks his guest… https://t.co/GTDbIFwQaS,2019-03-22 18:21:55,1109158277915574273,CBS News White House Correspondent,Washington DC,markknoller
Mon Mar 05 22:08:25 +0000 2007,0,read what editorial boards across the country have to say about the scotus vacancy,105520767,614870,Read what editorial boards across the country have to say about the #SCOTUS vacancy: https://t.co/xFqioAHA3l,2016-05-02 18:46:37,727207686488494081,"Dad, husband, President, citizen",Washington DC,BarackObama
Fri May 04 10:32:22 +0000 2007,0,caseynewton darth what he said,1294151,1694,@CaseyNewton @darth What he said,2019-02-21 06:49:42,1098474829223727105,Sparkly vampire,San Francisco,karaswisher
Thu Aug 07 15:35:02 +0000 2008,0,republicans trumpcare bill is a gift to the rich but leaves hardworking americans to fend for themselves we ll,2415539,362,"Republicans’ #Trumpcare bill is a gift to the rich, but leaves hardworking Americans to fend for themselves. We'll… https://t.co/vVsItChltA",2017-07-05 22:01:53,882721220382396417,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Tue Oct 07 19:55:59 +0000 2014,0,ajphelo my mistake it s being taped and will be posted on web later,28314,587,@ajphelo My mistake...it’s being taped and will be posted on web later.,2018-05-22 01:28:46,998737399784984576,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
Tue Apr 09 18:04:35 +0000 2013,0,450 brand new civic leaders and activists attended the very first arenasummit and they re on track to train 5 0,24344679,789,"450 brand-new civic leaders and activists attended the very first @ArenaSummit -- and they're on track to train 5,0… https://t.co/s4ZJAcnGRH",2017-12-22 18:46:05,944277880028237826,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Wed Mar 25 12:39:59 +0000 2009,0,stopstonewalling deep state doj continues to delay congressional requests to review fisa abuse documents no tran,1916957,2097,#StopStonewalling- Deep State DOJ continues to delay congressional requests to review FISA abuse documents. No Tran… https://t.co/5VV6fzDGow,2018-05-17 21:00:01,997220215569006592,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
Tue Nov 18 00:43:47 +0000 2008,0,bycommonconsent starvalleyhick grandamerica believe me you will never have better eggs benedict than at the,1211732,362,"@ByCommonConsent @starvalleyhick @GrandAmerica Believe me, you will never have better eggs Benedict than at the… https://t.co/pK4VSaHKBU",2019-03-31 14:13:09,1112357164289589249,question with boldness - to find the truth - not to prove your point,"Dallas, Rockies, NYC",glennbeck
Tue Aug 11 07:50:45 +0000 2009,0,this is the only responsible take,44122,1985,This is the only responsible take: https://t.co/I3NUXszvQD,2019-03-23 17:10:10,1109502608971059200,"Managing Director, Chief Strategist at Silvercrest Asset Management",New York City,prchovanec
Thu Mar 12 15:44:18 +0000 2009,0,the kavanaugh ford situation is no longer solely a possible criminal act designed to derail a nominated supreme c,3008678,55,The Kavanaugh / Ford situation is no longer solely a possible criminal act designed to derail a nominated Supreme C… https://t.co/7Rm9M0Zfx3,2018-09-21 15:53:10,1043166252884283392,Former host on Fox News,Washington DC,BillOReilly
Thu Oct 02 18:47:57 +0000 2014,0,trump blames gop losses on fake problem of illegals voting in california in other words american president does,460588,3917,"Trump blames GOP losses  on fake problem of illegals voting in California.
In other words: American president does… https://t.co/uWHOKol3bF",2018-11-16 12:47:22,1063413215101636609,"Director, Host",Washington DC,BillKristol
Fri Feb 10 18:30:31 +0000 2012,0,reunited a veteran has an emotional reunion with her service dog after her car stolen with the pup inside,129230,713,REUNITED! A veteran has an emotional reunion with her service dog after her car stolen with the pup inside. https://t.co/mg7immSK5X,2018-07-20 15:00:03,1020322448632262657,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Wed Aug 06 03:07:06 +0000 2008,0,cornellsun s student journalists calling out cornell s opaque ties to huawei huawei has made a fortune thru,3855142,2406,".@cornellsun’s student journalists calling out @Cornell’s opaque ties to @Huawei.
 
#Huawei has made a fortune thru… https://t.co/H8oDx38b2s",2019-03-29 21:25:04,1111741084378562560,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Fri Mar 02 20:41:42 +0000 2007,0,perhaps the most scandalous thing about new york s subway bathrooms may be not how gross they are but how few of t,43173753,887,"Perhaps the most scandalous thing about New York’s subway bathrooms may be not how gross they are, but how few of t… https://t.co/4AKqEF8sT2",2019-03-28 21:26:12,1111378980685283328,Where the conversation begins.,New York City,nytimes
Wed Aug 06 03:07:06 +0000 2008,0,3 months ago blocked foreign purchase of zte s top u s supplier b c it would endanger natl security amp cede u s pr,3855142,2406,3 months ago blocked foreign purchase of ZTE’s top U.S. supplier b/c it would endanger natl security &amp; cede U.S. pr… https://t.co/EVuwimhPXe,2018-06-13 20:50:56,1007002400786436096,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Mon Oct 08 00:29:38 +0000 2007,0,months after the 34 day government shutdown the full story of how the president was pushed into the standoff is a,3789860,1399,"Months after the 34-day government shutdown, the full story of how the president was pushed into the standoff is a… https://t.co/Fd7BKK5qjI",2019-04-05 13:45:07,1114162049666486272,Nobody knows politics like POLITICO,Washington DC,politico
Wed Mar 25 12:39:59 +0000 2009,0,ldtpoll do you think the kavanaugh confirmation hearings have once again proved the radical dimms stand for noth,1916957,2097,#LDTPoll: Do you think the Kavanaugh confirmation hearings have once again proved the radical Dimms’ stand for noth… https://t.co/oYI82XkXGv,2018-09-06 23:21:26,1037843247257870341,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
Tue Aug 11 07:50:45 +0000 2009,0,worse yet they tried to attribute some intrinsic value to labor instead of seeing it as once again the intersec,44122,1985,"Worse yet, they tried to attribute some intrinsic value to labor, instead of seeing it as (once again) the intersec… https://t.co/Smb3BAYlAE",2019-03-18 16:28:12,1107680110700883968,"Managing Director, Chief Strategist at Silvercrest Asset Management",New York City,prchovanec
Thu Mar 12 15:44:18 +0000 2009,0,as predicted radical left students are now attacking thomas jefferson this friday good friday at hofstra unive,3008678,55,"As predicted, radical left students are now attacking Thomas Jefferson.  This Friday (Good Friday) at Hofstra Unive… https://t.co/kXxZkQLyEo",2018-03-27 19:24:39,978714433584353281,Former host on Fox News,Washington DC,BillOReilly
Wed Apr 28 22:38:40 +0000 2010,0,cmclymer according to this polling headline everyone hates aoc except most of the country,3846203,1457,"@cmclymer According to this polling/headline, “everyone hates AOC except most of the country” 🤣",2019-03-16 16:14:46,1106951954310328321,Congresswoman for NY-14 (Bronx and Queens),"Bronx and Queens, NYC",AOC
Fri Jan 09 04:12:46 +0000 2009,0,don t forget to turn on the kellyfile tonight looking forward to joining sandrasmithfox,668974,138208,Don't forget to turn on the #KellyFile tonight! Looking forward to joining @SandraSmithFox  https://t.co/XZNyZVRnxl,2016-12-22 01:44:40,811749263243878400,Former Deputy Chief of Staff to President George W Bush,Washington DC,KarlRove
Sat May 12 13:04:50 +0000 2007,0,erling kagge s book walking one step at a time is much more subtle than a typical self help tome,23647780,1,"Erling Kagge’s book, “Walking: One Step at a Time”, is much more subtle than a typical self-help tome https://t.co/agvccPqwYD",2019-04-06 13:03:54,1114514063445381121,News and analysis with a global perspective,London,TheEconomist
Thu Oct 02 18:47:57 +0000 2014,0,conservatives have been arguing for 40 years that the key to victory is bold colors not pale pastels because if,460588,3917,"Conservatives have been arguing for 40 years ""that the key to victory is bold colors, not pale pastels. Because if… https://t.co/Cy6oskIQtB",2018-08-07 15:10:00,1026847935949099013,"Director, Host",Washington DC,BillKristol
Mon Mar 05 22:08:25 +0000 2007,0,happening now president obama is delivering a statement tune in to watch,105520767,614870,Happening now: President Obama is delivering a statement. Tune in to watch. http://t.co/wta3GlTeyh,2014-10-28 19:03:49,527173912698687489,"Dad, husband, President, citizen",Washington DC,BarackObama
Fri Feb 09 00:35:02 +0000 2007,0,brazilian president jair bolsonaro who is sometimes called the trump of the tropics decried fake news and pre,41665561,1109,"Brazilian President Jair Bolsonaro, who is sometimes called the ""Trump of the Tropics,"" decried ""fake news"" and pre… https://t.co/PuxFBlW97v",2019-03-19 20:20:03,1108100844224954368,It’s our job to go there & tell the most difficult stories,Global,CNN
Fri May 04 10:32:22 +0000 2007,0,mollyfud leoraudys laurengoode profgalloway thisshowstinks hey antoine when,1294151,1694,@mollyfud @LeoRaudys @LaurenGoode @profgalloway @ThisShowStinks Hey Antoine! When?,2019-03-06 03:05:20,1103129409005989888,Sparkly vampire,San Francisco,karaswisher
Tue Apr 09 18:04:35 +0000 2013,0,you didn t blame little john or meat loaf you fired gary busey these are the kinds of decisions that would keep,24344679,789,"“You didn’t blame Little John or Meat Loaf. You fired Gary Busey.

These are the kinds of decisions that would keep… https://t.co/RT0cARwsu7",2016-09-26 22:53:41,780540877047341057,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Thu Feb 26 06:25:41 +0000 2009,0,we need to talk more about our mental health crisis and the members of today s panel at brainstormhealth all com,2967111,2718,We need to talk more about our mental health crisis — and the members of today’s panel at #BrainstormHealth all com… https://t.co/6O8tLAs5TY,2018-03-20 19:20:10,976176591561687045,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Thu Mar 12 15:44:18 +0000 2009,0,two weeks before the midterms and it looks like momentum is shifting to the republicans please read the message of,3008678,55,Two weeks before the midterms and it looks like momentum is shifting to the Republicans. Please read the Message of… https://t.co/5Wif3PWF8W,2018-10-23 15:04:38,1054750449356681218,Former host on Fox News,Washington DC,BillOReilly
Fri May 04 10:32:22 +0000 2007,0,this headline a little much but smart column nick clegg squirms as facebook apologist in chief sound familiar,1294151,1694,"This headline a little much, but smart column: Nick Clegg squirms as Facebook apologist-in-chief. Sound familiar? |… https://t.co/rlEPCqsLeS",2019-01-30 15:43:17,1090636578211405824,Sparkly vampire,San Francisco,karaswisher
Mon Oct 08 00:29:38 +0000 2007,0,elizabeth warren s latest fight with facebook over allegations of censorship is the most recent piece of evidence t,3789860,1399,Elizabeth Warren's latest fight with Facebook over allegations of censorship is the most recent piece of evidence t… https://t.co/yDlxf4ZpnO,2019-03-17 14:30:07,1107288003079213056,Nobody knows politics like POLITICO,Washington DC,politico
Thu Feb 26 06:25:41 +0000 2009,0,we live in a pics or it didn t happen culture but the highlight reels of those you follow can put you in a techx,2967111,2718,"We live in a ""pics or it didn't happen culture"" but the highlight reels of those you follow can put you in a ""techx… https://t.co/GdVoQHmxow",2019-04-02 00:40:05,1112877324628836357,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Tue Mar 20 17:46:05 +0000 2007,0,teenagers provide glimpse of future at miami open,20346016,1083,Teenagers provide glimpse of future at Miami Open https://t.co/LV6lbEZUUy https://t.co/jIqUl87RcO,2019-03-30 11:46:03,1111957759375872000,"Top and breaking news, pictures, and videos from Reuters",Around the world,Reuters
Tue Nov 18 00:43:47 +0000 2008,0,we need a real update on this 1 jihadi terror training 2 child neglect and abuse 3 bones of a dead child bu,1211732,362,We need a real update on this.   1. Jihadi terror training. 2. Child neglect and abuse. 3. Bones of a dead child bu… https://t.co/EzfM2Ip52z,2018-08-15 00:57:24,1029532475641479169,question with boldness - to find the truth - not to prove your point,"Dallas, Rockies, NYC",glennbeck
Fri Feb 10 18:30:31 +0000 2012,0,texas launches an investigation into democrats mailers that asked non citizens to register to vote,129230,713,Texas launches an investigation into Democrats’ mailers that asked non-citizens to register to vote. https://t.co/gD3VP9F3dg,2018-10-24 18:10:00,1055159487152087040,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Sun Sep 20 14:34:27 +0000 2009,0,dlind i mean i can t do it as well as you but still,122596,996,"@DLind I mean I can’t do it as well as you, but still...",2019-03-18 20:32:05,1107741484709826565,Professor at FletcherSchool,Washington DC,dandrezner
Fri May 04 10:32:22 +0000 2007,0,stevealter i need to look at it heard the fb stuff was raw,1294151,1694,@stevealter I need to look at it. Heard the Fb stuff was raw,2019-03-19 17:22:58,1108056280797773825,Sparkly vampire,San Francisco,karaswisher
Fri Feb 09 00:35:02 +0000 2007,0,this 71 year old grandmother walked several miles while carrying clothing and household items for cyclone idai surv,41665561,1109,This 71-year-old grandmother walked several miles while carrying clothing and household items for Cyclone Idai surv… https://t.co/Ygj2yofTEt,2019-03-28 14:50:07,1111279303508017152,It’s our job to go there & tell the most difficult stories,Global,CNN
Tue May 05 06:48:23 +0000 2009,0,japan to unveil name of new era under naruhito today,1006517,135,Japan to unveil name of new era under Naruhito today https://t.co/r6S1Gb8m4H https://t.co/QMoFiTkc6b,2019-03-31 23:45:01,1112501079499927553,Breaking news from the online site of Singapore's most widely read newspaper,Singapore,STcom
Mon Mar 05 22:08:25 +0000 2007,0,watch president obama talks with 6 year old supergirls at the whsciencefair,105520767,614870,"WATCH: President Obama talks with 6-year-old ""Supergirls"" at the #WHScienceFair. http://t.co/oyK076HvSz",2015-03-24 18:18:21,580433487079034880,"Dad, husband, President, citizen",Washington DC,BarackObama
Tue Apr 09 18:04:35 +0000 2013,0,hillary s been fighting for women and girls her entire career and she s just getting started,24344679,789,Hillary's been fighting for women and girls her entire career—and she's just getting started. https://t.co/NMnrgEzNkT,2016-09-24 21:05:47,779788945953591296,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
